"","wbcode","industry","industry_description","init_year","final_year","skill_2_1","skill1_corr","diffa","diffg","tskilla","tnoskilla","tskillg","tnoskillg","avg_tar","init_tar","prod_growth","growth","inv","init","human_cap","dum80_83","dum85_87","lat_america","e_europe","w_africa","e_africa","s_c_africa","n_afr_me","e_asia","s_e_asia","s_w_asia","ln_init_q","ln_init_q_skilla","ln_init_q_unskilla","ln_init_q_skillg","ln_init_q_unskillg","voice2000","political_stability2000","govt_effectiveness2000","reg_quality2000","rule_of_law2000","control_corrup2000","growth_human_cap","patent_growth","diff_growth_q_a","diff_growth_q_g","fin_diffa","fin_diffg","percent_firms_connected","ln_viol_per_car","gatt_year","wto_year"
"40","AUT","249","Professional equip",1972,2000,0.796999990940094,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.08425307273865,0.0123759573325515,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,19.3906059265137,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"41","AUT","241","Leather prod",1972,2000,0.0790000036358833,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.40905737876892,-0.0241135787218809,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,19.0155124664307,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"42","AUT","248","Footwear",1972,2000,0.314999997615814,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.28424286842346,0.00912629067897797,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,20.7073574066162,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"43","AUT","246","Non-metallic mineral prod",1972,2000,0.20100000500679,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.27339291572571,0.0168692301958799,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,21.5407276153564,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"44","AUT","244","Paper prod",1972,2000,0.397000014781952,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-4.59522008895874,0.0104363383725286,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,21.0689792633057,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"45","AUT","233","Transport equip",1972,2000,0.465999990701675,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-1.31863570213318,0.0375778377056122,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,21.0965557098389,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"46","AUT","140","Mineral fuels",1972,2000,0.592999994754791,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.06887412071228,0.00597804877907038,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,20.7073574066162,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"47","AUT","247","Furniture",1972,2000,0.153999999165535,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-1.47011089324951,0.0232054833322763,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,20.8221187591553,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"48","AUT","245","Textiles/clothing",1972,2000,0.131999999284744,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.12705230712891,-0.034134529531002,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,22.0437240600586,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"49","AUT","231","Non-elec machinery",1972,2000,0.414000004529953,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-5.42615079879761,0.0519268773496151,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,21.6945114135742,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"50","AUT","242","Rubber prod",1972,2000,0.462000012397766,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-3.03447318077087,0.000940126716159284,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,20.105541229248,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"51","AUT","220","Iron/steel",1972,2000,0.266000002622604,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.79360818862915,-0.00617935694754124,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,21.7917003631592,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"52","AUT","243","Wood prod",1972,2000,0.128000006079674,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-4.33514308929443,0.0610691197216511,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,19.9571208953857,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"53","AUT","110","Agriculture",1972,2000,0.11599999666214,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-2.30258512496948,-0.0179936457425356,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,23.1947689056396,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"54","AUT","213","Manuf fertilizers",1972,2000,0.731000006198883,-0.174567818641663,-0.69768214225769,-0.919622898101807,-2.78580975532532,-2.08812761306763,-3.27793335914612,-2.35831046104431,-2.5074188709259,-5.71383285522461,0.0159922409802675,0.0231531169265509,3.36909437179565,9.42394924163818,-1.47696399688721,0,0,0,0,0,0,0,0,0,0,0,21.1241703033447,23.5718822479248,23.74196434021,22.7142791748047,24.1378917694092,1.20640635490417,1.34778428077698,1.75398230552673,1.4989949464798,2.10217308998108,1.92859923839569,0.0102120004594326,0.0709262043237686,0.0322668738663197,0.0183927547186613,0.474499225616455,0.688115358352661,0.908999979496002,1.32237803936005,1951,1995
"55","BDI","213","Manuf fertilizers",1980,1988,0.731000006198883,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-2.99573230743408,0.0367285534739494,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,15.8536977767944,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"56","BDI","247","Furniture",1980,1988,0.153999999165535,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-0.509160399436951,0.0365935601294041,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,13.8159332275391,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"57","BDI","243","Wood prod",1980,1988,0.128000006079674,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.30195319652557,0.0365935601294041,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,13.8159332275391,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"58","BDI","110","Agriculture",1980,1988,0.11599999666214,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-0.524248659610748,-0.076878122985363,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,21.5664463043213,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"59","BDI","249","Professional equip",1980,1988,0.796999990940094,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.04412412643433,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,NA,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"60","BDI","140","Mineral fuels",1980,1988,0.592999994754791,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-2.97592973709106,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,NA,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"61","BDI","241","Leather prod",1980,1988,0.0790000036358833,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.16155207157135,-0.315733522176743,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,14.9476232528687,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"62","BDI","231","Non-elec machinery",1980,1988,0.414000004529953,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.37832617759705,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,NA,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"63","BDI","220","Iron/steel",1980,1988,0.266000002622604,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.73160552978516,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,NA,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"64","BDI","232","Elec machinery",1980,1988,0.616999983787537,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-0.816445350646973,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,12.2024250030518,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"65","BDI","244","Paper prod",1980,1988,0.397000014781952,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.89711999893188,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,NA,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"66","BDI","242","Rubber prod",1980,1988,0.462000012397766,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.43969511985779,NA,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,NA,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
"67","BDI","211212","Medicaments",1980,1988,0.717999994754791,-0.489935964345932,-1.09159207344055,-1.74165105819702,-1.90221655368805,-0.810624480247498,-2.59539198875427,-0.853740870952606,-1.09122049808502,-1.59413456916809,0.139181673526764,-0.0181994419544935,1.67546093463898,6.62396860122681,-5.02988004684448,1,0,0,0,0,0,1,0,0,0,0,14.5339508056641,16.3076133728027,21.5771999359131,16.1107864379883,21.5781173706055,-1.66379535198212,-1.76972508430481,-1.20302760601044,-0.767914652824402,-0.948116064071655,-1.35561525821686,NA,0,0.119351446628571,0.131396532058716,0.569907128810883,0.990214288234711,NA,4.06598663330078,1965,1995
